"","sens","modo","pol","classe","data","sigma0"
"1355","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.53
"1356","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.35
"1357","R2","S1","HH","arbustos_inundaveis",2011-11-03,1.17
"1358","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.11
"1359","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.19
"1360","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.53
"1361","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.17
"1362","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.45
"1363","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.26
"1364","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.53
"1365","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.27
"1366","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.16
"1367","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.25
"1368","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.18
"1369","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.26
"1370","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.12
"1371","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.13
"1372","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.26
"1373","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.41
"1374","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.15
"1375","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.08
"1376","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.61
"1377","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.31
"1378","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.23
"1379","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.2
"1380","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.16
"1381","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.23
"1382","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.26
"1383","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.38
"1384","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.61
"1385","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.35
"1386","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.19
"1387","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.29
"1388","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.32
"1389","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.41
"1390","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.17
"1391","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.27
"1392","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.38
"1393","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.28
"1394","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.4
"1395","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.16
"1396","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.64
"1397","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.13
"1398","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.2
"1399","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.33
"1400","R2","S1","HH","arbustos_inundaveis",2011-11-03,0.12
"1401","R2","S1","HV","agua",2011-07-06,0
"1402","R2","S1","HV","agua",2011-07-06,0
"1403","R2","S1","HV","agua",2011-07-06,0
"1404","R2","S1","HV","agua",2011-07-06,0
"1405","R2","S1","HV","agua",2011-07-06,0
"1406","R2","S1","HV","agua",2011-07-06,0
"1407","R2","S1","HV","agua",2011-07-06,0
"1408","R2","S1","HV","agua",2011-07-06,0
"1409","R2","S1","HV","agua",2011-07-06,0
"1410","R2","S1","HV","agua",2011-07-06,0
"1411","R2","S1","HV","agua",2011-07-06,0
"1412","R2","S1","HV","agua",2011-07-06,0
"1413","R2","S1","HV","agua",2011-07-06,0
"1414","R2","S1","HV","agua",2011-07-06,0
"1415","R2","S1","HV","agua",2011-07-06,0
"1416","R2","S1","HV","agua",2011-07-06,0
"1417","R2","S1","HV","agua",2011-07-06,0
"1418","R2","S1","HV","agua",2011-07-06,0
"1419","R2","S1","HV","agua",2011-07-06,0
"1420","R2","S1","HV","agua",2011-07-06,0
"1421","R2","S1","HV","agua",2011-07-06,0
"1422","R2","S1","HV","agua",2011-07-06,0
"1423","R2","S1","HV","agua",2011-07-06,0
"1424","R2","S1","HV","agua",2011-07-06,0
"1425","R2","S1","HV","agua",2011-07-06,0
"1426","R2","S1","HV","agua",2011-07-06,0
"1427","R2","S1","HV","agua",2011-07-06,0
"1428","R2","S1","HV","agua",2011-07-06,0
"1429","R2","S1","HV","agua",2011-07-06,0
"1430","R2","S1","HV","agua",2011-07-06,0
"1431","R2","S1","HV","agua",2011-07-06,0
"1432","R2","S1","HV","agua",2011-07-06,0
"1433","R2","S1","HV","agua",2011-07-06,0
"1434","R2","S1","HV","agua",2011-07-06,0
"1435","R2","S1","HV","agua",2011-07-06,0
"1436","R2","S1","HV","agua",2011-07-06,0
"1437","R2","S1","HV","agua",2011-07-06,0
"1438","R2","S1","HV","agua",2011-07-06,0
"1439","R2","S1","HV","agua",2011-07-06,0
"1440","R2","S1","HV","agua",2011-07-06,0
"1441","R2","S1","HV","agua",2011-07-06,0
"1442","R2","S1","HV","agua",2011-07-06,0
"1443","R2","S1","HV","agua",2011-07-06,0
"1444","R2","S1","HV","agua",2011-07-06,0
"1445","R2","S1","HV","agua",2011-07-06,0
"1446","R2","S1","HV","agua",2011-07-06,0
"1447","R2","S1","HV","agua",2011-07-06,0
"1448","R2","S1","HV","agua",2011-07-06,0
"1449","R2","S1","HV","agua",2011-07-06,0
"1450","R2","S1","HV","agua",2011-07-06,0
"1451","R2","S1","HV","agua",2011-07-06,0
"1452","R2","S1","HV","agua",2011-07-06,0
"1453","R2","S1","HV","agua",2011-07-06,0
"1454","R2","S1","HV","agua",2011-07-06,0
"1455","R2","S1","HV","agua",2011-07-06,0
"1456","R2","S1","HV","agua",2011-07-06,0
"1457","R2","S1","HV","agua",2011-07-06,0
"1458","R2","S1","HV","agua",2011-07-06,0
"1459","R2","S1","HV","agua",2011-07-06,0
"1460","R2","S1","HV","agua",2011-07-06,0
"1461","R2","S1","HV","agua",2011-07-06,0
"1462","R2","S1","HV","agua",2011-07-06,0
"1463","R2","S1","HV","agua",2011-07-06,0
"1464","R2","S1","HV","agua",2011-07-06,0
"1465","R2","S1","HV","agua",2011-07-06,0
"1466","R2","S1","HV","agua",2011-07-06,0
"1467","R2","S1","HV","agua",2011-07-06,0
"1468","R2","S1","HV","agua",2011-07-06,0
"1469","R2","S1","HV","agua",2011-07-06,0
"1470","R2","S1","HV","agua",2011-07-06,0
"1471","R2","S1","HV","agua",2011-07-06,0
"1472","R2","S1","HV","agua",2011-07-06,0.01
"1473","R2","S1","HV","agua",2011-07-06,0
"1474","R2","S1","HV","agua",2011-07-06,0
"1475","R2","S1","HV","agua",2011-07-06,0
"1476","R2","S1","HV","agua",2011-07-06,0
"1477","R2","S1","HV","agua",2011-07-06,0
"1478","R2","S1","HV","agua",2011-07-06,0
"1479","R2","S1","HV","agua",2011-07-06,0
"1480","R2","S1","HV","agua",2011-07-06,0
"1481","R2","S1","HV","agua",2011-07-06,0
"1482","R2","S1","HV","agua",2011-07-06,0
"1483","R2","S1","HV","agua",2011-07-06,0
"1484","R2","S1","HV","agua",2011-07-06,0
"1485","R2","S1","HV","agua",2011-07-06,0
"1486","R2","S1","HV","agua",2011-07-06,0
"1487","R2","S1","HV","agua",2011-07-06,0
"1488","R2","S1","HV","agua",2011-07-06,0
"1489","R2","S1","HV","agua",2011-07-06,0
"1490","R2","S1","HV","agua",2011-07-06,0
"1491","R2","S1","HV","agua",2011-07-06,0
"1492","R2","S1","HV","agua",2011-07-06,0
"1493","R2","S1","HV","agua",2011-07-06,0
"1494","R2","S1","HV","agua",2011-07-06,0
"1495","R2","S1","HV","agua",2011-07-06,0
"1496","R2","S1","HV","agua",2011-07-06,0
"1497","R2","S1","HV","agua",2011-07-06,0
"1498","R2","S1","HV","agua",2011-07-06,0
"1499","R2","S1","HV","agua",2011-07-06,0
"1500","R2","S1","HV","agua",2011-07-06,0
"1501","R2","S1","HV","agua",2011-11-03,0.01
"1502","R2","S1","HV","agua",2011-11-03,0
"1503","R2","S1","HV","agua",2011-11-03,0
"1504","R2","S1","HV","agua",2011-11-03,0
"1505","R2","S1","HV","agua",2011-11-03,0
"1506","R2","S1","HV","agua",2011-11-03,0
"1507","R2","S1","HV","agua",2011-11-03,0
"1508","R2","S1","HV","agua",2011-11-03,0
"1509","R2","S1","HV","agua",2011-11-03,0
"1510","R2","S1","HV","agua",2011-11-03,0
"1511","R2","S1","HV","agua",2011-11-03,0
"1512","R2","S1","HV","agua",2011-11-03,0
"1513","R2","S1","HV","agua",2011-11-03,0
"1514","R2","S1","HV","agua",2011-11-03,0
"1515","R2","S1","HV","agua",2011-11-03,0
"1516","R2","S1","HV","agua",2011-11-03,0
"1517","R2","S1","HV","agua",2011-11-03,0
"1518","R2","S1","HV","agua",2011-11-03,0
"1519","R2","S1","HV","agua",2011-11-03,0
"1520","R2","S1","HV","agua",2011-11-03,0
"1521","R2","S1","HV","agua",2011-11-03,0
"1522","R2","S1","HV","agua",2011-11-03,0
"1523","R2","S1","HV","agua",2011-11-03,0
"1524","R2","S1","HV","agua",2011-11-03,0
"1525","R2","S1","HV","agua",2011-11-03,0
"1526","R2","S1","HV","agua",2011-11-03,0
"1527","R2","S1","HV","agua",2011-11-03,0
"1528","R2","S1","HV","agua",2011-11-03,0
"1529","R2","S1","HV","agua",2011-11-03,0
"1530","R2","S1","HV","agua",2011-11-03,0
"1531","R2","S1","HV","agua",2011-11-03,0
"1532","R2","S1","HV","agua",2011-11-03,0
"1533","R2","S1","HV","agua",2011-11-03,0
"1534","R2","S1","HV","agua",2011-11-03,0
"1535","R2","S1","HV","agua",2011-11-03,0
"1536","R2","S1","HV","agua",2011-11-03,0
"1537","R2","S1","HV","agua",2011-11-03,0
"1538","R2","S1","HV","agua",2011-11-03,0
"1539","R2","S1","HV","agua",2011-11-03,0
"1540","R2","S1","HV","agua",2011-11-03,0
"1541","R2","S1","HV","agua",2011-11-03,0
"1542","R2","S1","HV","agua",2011-11-03,0
"1543","R2","S1","HV","agua",2011-11-03,0
"1544","R2","S1","HV","agua",2011-11-03,0
"1545","R2","S1","HV","agua",2011-11-03,0
"1546","R2","S1","HV","agua",2011-11-03,0
"1547","R2","S1","HV","agua",2011-11-03,0
"1548","R2","S1","HV","agua",2011-11-03,0
"1549","R2","S1","HV","agua",2011-11-03,0
"1550","R2","S1","HV","agua",2011-11-03,0
"1551","R2","S1","HV","agua",2011-11-03,0
"1552","R2","S1","HV","agua",2011-11-03,0
"1553","R2","S1","HV","agua",2011-11-03,0
"1554","R2","S1","HV","agua",2011-11-03,0
"1555","R2","S1","HV","agua",2011-11-03,0
"1556","R2","S1","HV","agua",2011-11-03,0
"1557","R2","S1","HV","agua",2011-11-03,0
"1558","R2","S1","HV","agua",2011-11-03,0
"1559","R2","S1","HV","agua",2011-11-03,0
"1560","R2","S1","HV","agua",2011-11-03,0
"1561","R2","S1","HV","agua",2011-11-03,0
"1562","R2","S1","HV","agua",2011-11-03,0
"1563","R2","S1","HV","agua",2011-11-03,0
"1564","R2","S1","HV","agua",2011-11-03,0
"1565","R2","S1","HV","agua",2011-11-03,0
"1566","R2","S1","HV","agua",2011-11-03,0
"1567","R2","S1","HV","agua",2011-11-03,0
"1568","R2","S1","HV","agua",2011-11-03,0
"1569","R2","S1","HV","agua",2011-11-03,0
"1570","R2","S1","HV","agua",2011-11-03,0
"1571","R2","S1","HV","agua",2011-11-03,0.01
"1572","R2","S1","HV","agua",2011-11-03,0
"1573","R2","S1","HV","agua",2011-11-03,0
"1574","R2","S1","HV","agua",2011-11-03,0
"1575","R2","S1","HV","agua",2011-11-03,0
"1576","R2","S1","HV","agua",2011-11-03,0
"1577","R2","S1","HV","agua",2011-11-03,0
"1578","R2","S1","HV","agua",2011-11-03,0
"1579","R2","S1","HV","agua",2011-11-03,0
"1580","R2","S1","HV","agua",2011-11-03,0
"1581","R2","S1","HV","agua",2011-11-03,0
"1582","R2","S1","HV","agua",2011-11-03,0
"1583","R2","S1","HV","agua",2011-11-03,0
"1584","R2","S1","HV","agua",2011-11-03,0
"1585","R2","S1","HV","agua",2011-11-03,0
"1586","R2","S1","HV","agua",2011-11-03,0
"1587","R2","S1","HV","agua",2011-11-03,0
"1588","R2","S1","HV","agua",2011-11-03,0
"1589","R2","S1","HV","agua",2011-11-03,0
"1590","R2","S1","HV","agua",2011-11-03,0
"1591","R2","S1","HV","agua",2011-11-03,0
"1592","R2","S1","HV","agua",2011-11-03,0
"1593","R2","S1","HV","agua",2011-11-03,0
"1594","R2","S1","HV","agua",2011-11-03,0
"1595","R2","S1","HV","agua",2011-11-03,0
"1596","R2","S1","HV","agua",2011-11-03,0
"1597","R2","S1","HV","agua",2011-11-03,0
"1598","R2","S1","HV","agua",2011-11-03,0
"1599","R2","S1","HV","agua",2011-11-03,0
"1600","R2","S1","HV","agua",2011-11-03,0
"1601","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1602","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1603","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1604","R2","S1","HV","floresta_inundavel",2011-07-06,0.09
"1605","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1606","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1607","R2","S1","HV","floresta_inundavel",2011-07-06,0.02
"1608","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1609","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1610","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1611","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1612","R2","S1","HV","floresta_inundavel",2011-07-06,0.23
"1613","R2","S1","HV","floresta_inundavel",2011-07-06,0.03
"1614","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1615","R2","S1","HV","floresta_inundavel",2011-07-06,0.09
"1616","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1617","R2","S1","HV","floresta_inundavel",2011-07-06,0.17
"1618","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1619","R2","S1","HV","floresta_inundavel",2011-07-06,0.02
"1620","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1621","R2","S1","HV","floresta_inundavel",2011-07-06,0.09
"1622","R2","S1","HV","floresta_inundavel",2011-07-06,0.14
"1623","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1624","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1625","R2","S1","HV","floresta_inundavel",2011-07-06,0.12
"1626","R2","S1","HV","floresta_inundavel",2011-07-06,0.15
"1627","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1628","R2","S1","HV","floresta_inundavel",2011-07-06,0.1
"1629","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1630","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1631","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1632","R2","S1","HV","floresta_inundavel",2011-07-06,0.14
"1633","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1634","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1635","R2","S1","HV","floresta_inundavel",2011-07-06,0.09
"1636","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1637","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1638","R2","S1","HV","floresta_inundavel",2011-07-06,0.02
"1639","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1640","R2","S1","HV","floresta_inundavel",2011-07-06,0.11
"1641","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1642","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1643","R2","S1","HV","floresta_inundavel",2011-07-06,0.19
"1644","R2","S1","HV","floresta_inundavel",2011-07-06,0.02
"1645","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1646","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1647","R2","S1","HV","floresta_inundavel",2011-07-06,0.02
"1648","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1649","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1650","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1651","R2","S1","HV","floresta_inundavel",2011-07-06,0.02
"1652","R2","S1","HV","floresta_inundavel",2011-07-06,0.18
"1653","R2","S1","HV","floresta_inundavel",2011-07-06,0.03
"1654","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1655","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1656","R2","S1","HV","floresta_inundavel",2011-07-06,0.2
"1657","R2","S1","HV","floresta_inundavel",2011-07-06,0.03
"1658","R2","S1","HV","floresta_inundavel",2011-07-06,0.09
"1659","R2","S1","HV","floresta_inundavel",2011-07-06,0.28
"1660","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1661","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1662","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1663","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1664","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1665","R2","S1","HV","floresta_inundavel",2011-07-06,0.03
"1666","R2","S1","HV","floresta_inundavel",2011-07-06,0.03
"1667","R2","S1","HV","floresta_inundavel",2011-07-06,0.09
"1668","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1669","R2","S1","HV","floresta_inundavel",2011-07-06,0.11
"1670","R2","S1","HV","floresta_inundavel",2011-07-06,0.11
"1671","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1672","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1673","R2","S1","HV","floresta_inundavel",2011-07-06,0.08
"1674","R2","S1","HV","floresta_inundavel",2011-07-06,0.05
"1675","R2","S1","HV","floresta_inundavel",2011-07-06,0.12
"1676","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1677","R2","S1","HV","floresta_inundavel",2011-07-06,0.11
"1678","R2","S1","HV","floresta_inundavel",2011-07-06,0.03
"1679","R2","S1","HV","floresta_inundavel",2011-07-06,0.1
"1680","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1681","R2","S1","HV","floresta_inundavel",2011-07-06,0.09
"1682","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1683","R2","S1","HV","floresta_inundavel",2011-07-06,0.1
"1684","R2","S1","HV","floresta_inundavel",2011-07-06,0.18
"1685","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1686","R2","S1","HV","floresta_inundavel",2011-07-06,0.18
"1687","R2","S1","HV","floresta_inundavel",2011-07-06,0.09
"1688","R2","S1","HV","floresta_inundavel",2011-07-06,0.02
"1689","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1690","R2","S1","HV","floresta_inundavel",2011-07-06,0.01
"1691","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1692","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1693","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1694","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1695","R2","S1","HV","floresta_inundavel",2011-07-06,0.04
"1696","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1697","R2","S1","HV","floresta_inundavel",2011-07-06,0.12
"1698","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1699","R2","S1","HV","floresta_inundavel",2011-07-06,0.06
"1700","R2","S1","HV","floresta_inundavel",2011-07-06,0.07
"1701","R2","S1","HV","floresta_inundavel",2011-11-03,0.06
"1702","R2","S1","HV","floresta_inundavel",2011-11-03,0.02
"1703","R2","S1","HV","floresta_inundavel",2011-11-03,0.12
"1704","R2","S1","HV","floresta_inundavel",2011-11-03,0.12
"1705","R2","S1","HV","floresta_inundavel",2011-11-03,0.02
"1706","R2","S1","HV","floresta_inundavel",2011-11-03,0.02
"1707","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1708","R2","S1","HV","floresta_inundavel",2011-11-03,0.05
"1709","R2","S1","HV","floresta_inundavel",2011-11-03,0.03
"1710","R2","S1","HV","floresta_inundavel",2011-11-03,0.03
"1711","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1712","R2","S1","HV","floresta_inundavel",2011-11-03,0.06
"1713","R2","S1","HV","floresta_inundavel",2011-11-03,0.07
"1714","R2","S1","HV","floresta_inundavel",2011-11-03,0.1
"1715","R2","S1","HV","floresta_inundavel",2011-11-03,0.05
"1716","R2","S1","HV","floresta_inundavel",2011-11-03,0.03
"1717","R2","S1","HV","floresta_inundavel",2011-11-03,0.11
"1718","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1719","R2","S1","HV","floresta_inundavel",2011-11-03,0.12
"1720","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1721","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1722","R2","S1","HV","floresta_inundavel",2011-11-03,0.09
"1723","R2","S1","HV","floresta_inundavel",2011-11-03,0.02
"1724","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1725","R2","S1","HV","floresta_inundavel",2011-11-03,0.03
"1726","R2","S1","HV","floresta_inundavel",2011-11-03,0.09
"1727","R2","S1","HV","floresta_inundavel",2011-11-03,0.11
"1728","R2","S1","HV","floresta_inundavel",2011-11-03,0.05
"1729","R2","S1","HV","floresta_inundavel",2011-11-03,0.06
"1730","R2","S1","HV","floresta_inundavel",2011-11-03,0.03
"1731","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1732","R2","S1","HV","floresta_inundavel",2011-11-03,0.08
"1733","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1734","R2","S1","HV","floresta_inundavel",2011-11-03,0.05
"1735","R2","S1","HV","floresta_inundavel",2011-11-03,0.05
"1736","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1737","R2","S1","HV","floresta_inundavel",2011-11-03,0.08
"1738","R2","S1","HV","floresta_inundavel",2011-11-03,0.02
"1739","R2","S1","HV","floresta_inundavel",2011-11-03,0.07
"1740","R2","S1","HV","floresta_inundavel",2011-11-03,0.08
"1741","R2","S1","HV","floresta_inundavel",2011-11-03,0.01
"1742","R2","S1","HV","floresta_inundavel",2011-11-03,0.22
"1743","R2","S1","HV","floresta_inundavel",2011-11-03,0.11
"1744","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1745","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1746","R2","S1","HV","floresta_inundavel",2011-11-03,0.09
"1747","R2","S1","HV","floresta_inundavel",2011-11-03,0.03
"1748","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1749","R2","S1","HV","floresta_inundavel",2011-11-03,0.02
"1750","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
"1751","R2","S1","HV","floresta_inundavel",2011-11-03,0.06
"1752","R2","S1","HV","floresta_inundavel",2011-11-03,0.09
"1753","R2","S1","HV","floresta_inundavel",2011-11-03,0.05
"1754","R2","S1","HV","floresta_inundavel",2011-11-03,0.06
"1755","R2","S1","HV","floresta_inundavel",2011-11-03,0.03
"1756","R2","S1","HV","floresta_inundavel",2011-11-03,0.03
"1757","R2","S1","HV","floresta_inundavel",2011-11-03,0.04
